Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:48:50:07.154,61,0.0533868000,0.0000000000,0.0000000000,0.2426391393,0.2108222693,0.5402466059,0.0000000000,0.0475793071,0.0000000000,0.3465243578,0.0000000000,0.2081382722,0.5060709715,0.0000000000,0.0622798428,0.0000000000,0.0719656944,0.0637854636,0.0637854636,0.1962649226,0.1536488235,0.0000000000,0.0598948523,0.0000000000,0.0000000000,0.3244850636,0.2608886957,0.0739409551,0.1046304479,0.1635776758,0.2038908452,0.1697463095,0.1254910827,0.1516431868,0.0958771035,0.0400116481,0.0179360807,0.0668215603,0.0613387302,0.0260230321,0.0254161954,0.1288005114,0.1090201512,0.0897695273,0.0000000000,0.0000000000,0.1058306322,0.0380587541,0.0441592634,0.1082577109,0.0941760167,0.0001959805,0.0000000000,0.0000000000,0.0000000000,-0.2107941955,-0.0928790793,0.0194873046,-0.1475885212,-0.0930025056,0.0137150344
16:48:50:09.154,61,0.0538077541,0.0000000000,0.0000000000,0.2339821905,0.2184086889,0.5408787131,0.0000000000,0.0471582115,0.0000000000,0.3382354975,0.0000000000,0.2157025784,0.5070474148,0.0000000000,0.0620618165,0.0000000000,0.0724293888,0.0630167052,0.0630167052,0.1962937415,0.1548686326,0.0000000000,0.0598929487,0.0000000000,0.0000000000,0.3246477842,0.2604963183,0.0737072602,0.1039988250,0.1638468951,0.2037599683,0.1686354876,0.1225006059,0.1522376239,0.0959731936,0.0399605669,0.0180364475,0.0663688630,0.0609100312,0.0262098406,0.0256422590,0.1295701861,0.1114177182,0.0892876536,0.0000000000,0.0000000000,0.1060524210,0.0378959700,0.0442454182,0.1086661667,0.0946486890,0.0002377264,0.0000000000,0.0000000000,0.0000000000,-0.2056887448,-0.0961508751,0.0196961872,-0.1422786564,-0.0962745398,0.0136931231
16:48:50:11.154,61,0.0540739782,0.0000000000,0.0000000000,0.2316642404,0.2200025916,0.5408375859,0.0000000000,0.0470543206,0.0000000000,0.3360424638,0.0000000000,0.2172953784,0.5073437095,0.0000000000,0.0620120130,0.0000000000,0.0728365108,0.0624756105,0.0624756105,0.1967158914,0.1573232859,0.0000000000,0.0597227104,0.0000000000,0.0000000000,0.3248427510,0.2605314553,0.0736632347,0.1035732925,0.1641723514,0.2035394907,0.1682466120,0.1208771467,0.1557641774,0.0962045491,0.0400090255,0.0181859620,0.0659488440,0.0604997724,0.0264756288,0.0259271879,0.1301270127,0.1125305742,0.0888814405,0.0000000000,0.0000000000,0.1065094545,0.0377289988,0.0442621000,0.1092116684,0.0952287689,0.0002337839,0.0000000000,0.0000000000,0.0000000000,-0.2043416202,-0.0968337581,0.0197088476,-0.1408597529,-0.0969575047,0.0136542600
16:48:50:13.154,61,0.0542552732,0.0000000000,0.0000000000,0.2418621033,0.2252640128,0.5404784083,0.0000000000,0.0471104011,0.0000000000,0.3459408581,0.0000000000,0.2224177420,0.5072709322,0.0000000000,0.0618185923,0.0000000000,0.0731322765,0.0601711348,0.0601711348,0.1968166977,0.1584081948,0.0000000000,0.0594472438,0.0000000000,0.0000000000,0.3248180151,0.2605764866,0.0735540390,0.1030755267,0.1641309112,0.2022116929,0.1676391363,0.1179714650,0.1576533318,0.0962495059,0.0399920903,0.0182916708,0.0653303415,0.0599088967,0.0267010406,0.0261508767,0.1304657310,0.1131124794,0.0884765759,0.0000000000,0.0000000000,0.1067867726,0.0375080518,0.0441495962,0.1096592098,0.0956668928,0.0002202835,0.0000000000,0.0000000000,0.0000000000,-0.2103139013,-0.0992417634,0.0207836889,-0.1470268518,-0.0993655175,0.0146038802
16:48:50:15.153,61,0.0546776056,0.0000000000,0.0000000000,0.2491565198,0.2287791073,0.5405703187,0.0000000000,0.0474603474,0.0000000000,0.3529508114,0.0000000000,0.2258366644,0.5076794624,0.0000000000,0.0613888018,0.0000000000,0.0732190162,0.0548254997,0.0548254997,0.1965980679,0.1589202285,0.0000000000,0.0589066930,0.0000000000,0.0000000000,0.3230601251,0.2602269351,0.0735403150,0.1026828289,0.1635926366,0.1962019205,0.1663770080,0.1124944836,0.1611937881,0.0962496474,0.0401045084,0.0184415355,0.0632311776,0.0581533201,0.0269481502,0.0263626035,0.1321386993,0.1139999181,0.0878592134,0.0000000000,0.0000000000,0.1071607545,0.0373261981,0.0440112650,0.1101970524,0.0960772932,0.0002230629,0.0000000000,0.0000000000,0.0000000000,-0.2145430893,-0.1008597612,0.0215429217,-0.1514375061,-0.1009833217,0.0152850840
16:48:50:17.153,61,0.0552915409,0.0000000000,0.0000000000,0.2652532756,0.2341394424,0.5410641432,0.0000000000,0.0480035990,0.0000000000,0.3686893284,0.0000000000,0.2309989184,0.5086714029,0.0000000000,0.0607797988,0.0000000000,0.0730171055,0.0499383099,0.0499383099,0.1961760372,0.1590463221,0.0000000000,0.0564961843,0.0000000000,0.0000000000,0.3064850569,0.2534608841,0.0735225752,0.1022154540,0.1626487970,0.1901908219,0.1629543453,0.1055449396,0.1642097831,0.0961126983,0.0402100757,0.0185818356,0.0607136376,0.0559762679,0.0271809027,0.0265349802,0.1334755421,0.1147084460,0.0873259753,0.0000000000,0.0000000000,0.1075394750,0.0372484811,0.0438977033,0.1108116433,0.0964831710,0.0002003134,0.0000000000,0.0000000000,0.0000000000,-0.2240568995,-0.1033853889,0.0230489932,-0.1611817479,-0.1035089716,0.0166696478
16:48:50:19.153,61,0.0551900119,0.0000000000,0.0000000000,0.2896920443,0.2476427257,0.5417575240,0.0000000000,0.0480276756,0.0000000000,0.3925763965,0.0000000000,0.2441216260,0.5097570419,0.0000000000,0.0602198094,0.0000000000,0.0727295130,0.0473772474,0.0473772474,0.1956840307,0.1587172598,0.0000000000,0.0552750155,0.0000000000,0.0000000000,0.3020257354,0.2512453794,0.0736256838,0.1020551473,0.1615618616,0.1872597933,0.1616176218,0.1028724089,0.1656869948,0.0957222804,0.0403075442,0.0186857637,0.0592705794,0.0545888729,0.0273601152,0.0266506933,0.1343527138,0.1152226254,0.0864760429,0.0000000000,0.0000000000,0.1077786237,0.0370891914,0.0437211581,0.1112936065,0.0966889933,0.0001933756,0.0000000000,0.0000000000,0.0000000000,-0.2384256572,-0.1096314713,0.0259903874,-0.1759199053,-0.1097551733,0.0192837957
16:48:50:21.152,61,0.0344789997,0.0000000000,0.0000000000,0.3235342801,0.2690559030,0.5425803661,0.0111454017,0.0351792946,0.0000000000,0.4255062044,0.0000000000,0.2649405897,0.5112230778,0.0228205211,0.0597606748,0.0000000000,0.0723054484,0.0454386845,0.0454386845,0.1950518787,0.1556455195,0.0000000000,0.0533961579,0.0000000000,0.0000000000,0.2994279861,0.2494033575,0.0736604929,0.1019381508,0.1608238220,0.1857478321,0.1606232822,0.1005879641,0.1666278392,0.0952695981,0.0402760580,0.0186922047,0.0582097806,0.0535441600,0.0275312811,0.0267362762,0.1284939945,0.1106082499,0.0861565992,0.0000000000,0.0000000000,0.1075532511,0.0369282290,0.0435819700,0.1116820574,0.0967711955,0.0001651782,0.0000000000,0.0000000000,0.0000000000,-0.2581523061,-0.1195827499,0.0306655671,-0.1962576807,-0.1197064891,0.0234506335
16:48:50:23.152,61,0.0564435050,0.0000000000,0.0000000000,0.3344354630,0.2688343525,0.5448005199,0.0078082271,0.0439122692,0.0000000000,0.4363694191,0.0000000000,0.2646086514,0.5144406557,0.0283572078,0.0591655448,0.0000000000,0.0688187778,0.0443246514,0.0443246514,0.1943587363,0.1547784209,0.0000000000,0.0434764624,0.0000000000,0.0000000000,0.2775131464,0.2476959825,0.0737284049,0.1014750674,0.1605812609,0.1850349754,0.1550176144,0.0971114039,0.1678353548,0.0949692056,0.0401306078,0.0186635107,0.0574953742,0.0528409630,0.0278151128,0.0268263519,0.1272543818,0.1091521755,0.0860574394,0.0000000000,0.0000000000,0.1058719009,0.0371029377,0.0435632877,0.1153681278,0.0970961377,0.0001013919,0.0000000000,0.0000000000,0.0000000000,-0.2647454143,-0.1196447760,0.0314465538,-0.2028714418,-0.1197687462,0.0242426340
16:48:50:25.152,61,0.0589118376,0.0000000000,0.0000000000,0.3265324533,0.2476323396,0.5578126907,0.0119269677,0.0452066213,0.0000000000,0.4284588397,0.0000000000,0.2437907755,0.5336013436,0.0362759940,0.0589686185,0.0000000000,0.0654963255,0.0447833687,0.0447833687,0.1937438995,0.1559638083,0.0000000000,0.0402804390,0.0000000000,0.0000000000,0.2721113265,0.2526189089,0.0732702389,0.0916839093,0.1656953543,0.1910118312,0.1494228095,0.0961021408,0.1597571671,0.0944112763,0.0380292162,0.0184134617,0.0576383471,0.0529901907,0.0278660860,0.0267131589,0.1230935827,0.1054912955,0.0870981812,0.0000000000,0.0000000000,0.0932735801,0.0372489467,0.0433771871,0.1164660379,0.0973023176,0.0000681351,0.0000000000,0.0000000000,0.0000000000,-0.2602167726,-0.1100945026,0.0284335595,-0.1982885897,-0.1102182344,0.0217969753
16:48:50:27.152,61,0.0070778904,0.0000000000,0.0000000000,0.1107372269,0.1733245254,0.5613727570,0.0667081773,0.0092709959,0.0000000000,0.2182767987,0.0000000000,0.1719005704,0.5390067697,0.0719560981,0.0592619814,0.0000000000,0.0601677857,0.0529327914,0.0529327914,0.1927177310,0.1564878523,0.0000000000,0.0343539342,0.0000000000,0.0000000000,0.2294616699,0.2265556455,0.0728426278,0.0850476623,0.1725013554,0.1961095780,0.1388278604,0.1022595167,0.1230372861,0.0897711068,0.0337411240,0.0180454701,0.0677389279,0.0657384247,0.0276988409,0.0264207553,0.0795072615,0.0688980222,0.0962381065,0.0000000000,0.0000000000,0.0831925496,0.0375391804,0.0431618579,0.1152916178,0.0969986841,0.0000907669,0.0000000000,0.0000000000,0.0000000000,-0.1329606026,-0.0756749511,0.0100510241,-0.0674518794,-0.0757997856,0.0051187254
16:48:50:29.151,61,0.1490519047,0.0238855593,0.0533079952,0.0000000000,0.0000000000,0.5328823328,0.0000000000,0.1480066627,0.0240873434,0.0563923419,0.0000000000,0.0000000000,0.5144014359,0.0000000000,0.0580214970,0.0000000000,0.0406481363,0.0526413992,0.0526413992,0.1858130842,0.1570148915,0.0000000000,0.0205494985,0.0000000000,0.0000000000,0.1327496022,0.1138668209,0.0729332492,0.0825979933,0.1665091515,0.1818052232,0.1274614930,0.1036972255,0.1159020066,0.0883677080,0.0321494788,0.0179396197,0.0707773864,0.0696841925,0.0276618134,0.0263018832,0.0178619642,0.0099783763,0.1249151453,0.0000000000,0.0000000000,0.0752585158,0.0451798178,0.0448997878,0.1151164919,0.0971439183,0.0000917900,0.0000000000,0.0000000000,0.0000000000,-0.0344443917,0.0147228539,-0.0005070561,0.0325605348,0.0145985987,0.0004752879
16:48:50:31.151,61,0.5596351027,0.1411667317,0.1344421953,0.0000000000,0.0000000000,0.5323649645,0.0000000000,0.5455017686,0.1418079883,0.0000000000,0.0299782231,0.0000000000,0.5182908773,0.0000000000,0.0534741208,0.0000000000,0.0184241608,0.0412153304,0.0412153304,0.1839853972,0.1665409654,0.0000000000,0.0161701273,0.0000000000,0.0000000000,0.0122774830,0.0246016402,0.0730458573,0.0805998221,0.1494278610,0.1583134085,0.1174359694,0.0962467641,0.1266232431,0.0875784382,0.0317797177,0.0186470505,0.0719033778,0.0714162141,0.0278899632,0.0263650659,0.0000000000,0.0000000000,0.1480082870,0.0044788048,0.0109259132,0.0720852688,0.0753923953,0.0577444136,0.1177904233,0.1001479328,0.0001279752,0.0000000000,0.0000000000,0.0000000000,0.0182439853,0.0866400301,0.0015845371,0.0818202198,0.0865240246,0.0070890994
16:48:50:33.151,61,0.8392861485,0.1696306616,0.1858245283,0.0000000000,0.0000000000,0.4803829193,0.0000000000,0.8371354342,0.1707088500,0.0000000000,0.0802357867,0.0000000000,0.4722824097,0.0000000000,0.0517485924,0.0000000000,0.0075200940,0.0351050161,0.0351050161,0.1899349391,0.1850621402,0.0000000000,0.0123491855,0.0161617938,0.0064598215,0.0000000000,0.0000000000,0.0730535761,0.0793283507,0.1433259696,0.1501881182,0.1138350591,0.0940746889,0.1344322115,0.0873825401,0.0323658325,0.0219671242,0.0723643005,0.0723332986,0.0282731783,0.0266835075,0.0000000000,0.0000000000,0.1748944223,0.0248060171,0.0289841890,0.0702628940,0.0835597292,0.0621695258,0.1154606193,0.1009035185,0.0002088842,0.0000000000,0.0000000000,0.0000000000,0.0487467982,0.1044045910,0.0051058955,0.1129022688,0.1042878628,0.0117915710
16:48:50:35.150,61,0.9406601787,0.1542379558,0.1462163925,0.0000000000,0.0000000000,0.4076814950,0.0000000000,0.9407241344,0.1550062448,0.0000000000,0.0379958898,0.0000000000,0.4038755298,0.0000000000,0.0506191365,0.0013920972,0.0000000000,0.0323637202,0.0323637202,0.1961352825,0.1933689713,0.0000000000,0.0132304765,0.0167892277,0.0411385819,0.0000000000,0.0000000000,0.0728994682,0.0785838515,0.1405771375,0.1467352957,0.1124550179,0.0930894092,0.1395543516,0.0882581472,0.0341617204,0.0254444890,0.0743502453,0.0765755102,0.0287936926,0.0272693336,0.0000000000,0.0000000000,0.2054684162,0.0619923621,0.0615343824,0.0688408762,0.0874150023,0.0676399693,0.1147285402,0.1028893888,0.0001846993,0.0000000000,0.0000000000,0.0000000000,0.0231063794,0.0947133005,0.0021948498,0.0889213160,0.0945934653,0.0084252404
16:48:50:37.150,61,0.9841338396,0.1167060658,0.0857441574,0.0000000000,0.0000000000,0.3440009356,0.0000000000,0.9842370152,0.1170516759,0.0219657272,0.0000000000,0.0000000000,0.3428839147,0.0000000000,0.0499960333,0.0127107967,0.0000000000,0.0308533777,0.0308533777,0.1985107064,0.1878078729,0.0000000000,0.0215716027,0.0168503933,0.0503158867,0.0000000000,0.0000000000,0.0724365935,0.0779468641,0.1406111866,0.1471249163,0.1120738611,0.0953740999,0.1388596743,0.0880998299,0.0345530361,0.0267272703,0.0754312500,0.0782666951,0.0289696530,0.0276013613,0.0000000000,0.0000000000,0.2177877426,0.0802239105,0.0783127844,0.0600851253,0.0837957487,0.0698265508,0.1121866256,0.1037379429,0.0007852310,0.0000000000,0.0000000000,0.0000000000,-0.0133838113,0.0715092346,-0.0009586717,0.0522449613,0.0713892654,0.0037343616
16:48:50:39.150,61,0.9846315384,0.1196701750,0.0000000000,0.0209958609,0.0000000000,0.3171097040,0.0000000000,0.9844478369,0.1195177659,0.1260949969,0.0000000000,0.0000000000,0.3177084029,0.0000000000,0.0494798347,0.0209789816,0.0000000000,0.0299798436,0.0299798436,0.1998388320,0.1692989171,0.0000000000,0.0332471654,0.0053979745,0.0462410785,0.0000000000,0.0000000000,0.0726215094,0.0780243501,0.1474571228,0.1490778178,0.1170377806,0.0961516351,0.1412004679,0.0881240964,0.0347881913,0.0276412722,0.0761081204,0.0792042241,0.0292897411,0.0280494131,0.0000000000,0.0000000000,0.2233855724,0.0814592689,0.0782197118,0.0544956736,0.0829621851,0.0713147968,0.1110830083,0.1044888645,0.0030907937,0.0000000000,0.0000000000,0.0000000000,-0.0768214539,0.0732256025,-0.0056297723,-0.0127913868,0.0731083453,-0.0009368009
16:48:50:41.150,61,0.9487377405,0.1067451164,0.0000000000,0.0551423579,0.0000000000,0.3655101061,0.0000000000,0.9481192231,0.1064968854,0.1582020521,0.0000000000,0.0000000000,0.3666129410,0.0000000000,0.0492162481,0.0340862796,0.0000000000,0.0296446066,0.0296446066,0.2000724822,0.1498488486,0.0000000000,0.0365100093,0.0000000000,0.0000000000,0.0570084080,0.0594183765,0.0727489218,0.0776032284,0.1648973525,0.1497958302,0.1186403483,0.1012722701,0.1408425719,0.0876327008,0.0341925435,0.0278921518,0.0761653930,0.0793398693,0.0291789435,0.0279527456,0.0000000000,0.0000000000,0.2177694142,0.0569951981,0.0563472249,0.0487347692,0.0816025212,0.0715012625,0.1068616807,0.1033739895,0.0033871178,0.0000000000,0.0000000000,0.0000000000,-0.0964350700,0.0653593540,-0.0063020634,-0.0336129442,0.0652438030,-0.0021957359
16:48:50:43.149,61,0.8125187159,0.0987079367,0.0987732857,0.0000000000,0.0000000000,0.4531810284,0.0000000000,0.8073068857,0.0990769565,0.0049303127,0.0000000000,0.0000000000,0.4540653825,0.0000000000,0.0489381030,0.0389059409,0.0000000000,0.0296591967,0.0296591967,0.1876479089,0.1369286180,0.0000000000,0.0382572301,0.0000000000,0.0000000000,0.0968895778,0.1214638725,0.0742176697,0.0776551440,0.1703410596,0.1504523903,0.1195520759,0.1032133326,0.1406382471,0.0872860104,0.0327491798,0.0278440416,0.0757809803,0.0790598989,0.0289068185,0.0276902206,0.0000000000,0.0000000000,0.1683612168,0.0095415525,0.0094598699,0.0461143106,0.0779798403,0.0695810169,0.1041390672,0.1018538922,0.0036413567,0.0000000000,0.0000000000,0.0000000000,-0.0030062422,0.0605229549,-0.0001821689,0.0602273829,0.0604069084,0.0036403637
16:48:50:45.149,61,0.5292923450,0.0842376947,0.3370529115,0.0000000000,0.0000000000,0.5437393188,0.0000000000,0.5285413861,0.0853354037,0.0000000000,0.2375570387,0.0000000000,0.5456222296,0.0000000000,0.0485504456,0.0414601937,0.0000000000,0.0307480469,0.0307480469,0.1787632853,0.1316503584,0.0000000000,0.0380748026,0.0000000000,0.0000000000,0.1589232385,0.1532997936,0.0755385160,0.0779880881,0.1734369993,0.1513408571,0.1200138405,0.1045603156,0.1387807429,0.0873904452,0.0305800289,0.0276039038,0.0755749792,0.0790333971,0.0284809954,0.0273610037,0.0408444516,0.0455105454,0.1249131486,0.0000000000,0.0000000000,0.0446694829,0.0675268546,0.0657105818,0.1009785011,0.1011920273,0.0031403117,0.0000000000,0.0000000000,0.0000000000,0.1449168473,0.0526811518,0.0076145907,0.2056174874,0.0525661781,0.0107420078
16:48:50:47.149,61,0.2853338122,0.0391014628,0.3556153774,0.0000000000,0.0000000000,0.5803742409,0.0000000000,0.2862664759,0.0397376455,0.0000000000,0.2568418384,0.0000000000,0.5859900713,0.0000000000,0.0482877940,0.0432146043,0.0000000000,0.0355321988,0.0355321988,0.1724251062,0.1290403008,0.0000000000,0.0130677791,0.0000000000,0.0000000000,0.1598085165,0.1741339713,0.0802381411,0.0783751979,0.1754344106,0.1518199891,0.1205392778,0.1063027978,0.1320281327,0.0875722691,0.0277532507,0.0272087008,0.0754937008,0.0791443586,0.0279875230,0.0269266441,0.0577538162,0.0637912229,0.1074322760,0.0000000000,0.0000000000,0.0439186879,0.0588950664,0.0576357618,0.0983070955,0.1006774157,0.0011417626,0.0000000000,0.0000000000,0.0000000000,0.1568491459,0.0245760959,0.0038397082,0.2171701044,0.0244603828,0.0052714096
16:48:50:49.148,61,0.1124320179,0.0000000000,0.3827220201,0.0000000000,0.0399260074,0.5720400810,0.0000000000,0.1151216701,0.0000000000,0.0000000000,0.2849054635,0.0401598737,0.5817557573,0.0000000000,0.0480327681,0.0460455976,0.0000000000,0.0371609665,0.0371609665,0.1668598056,0.1276541799,0.0000000000,0.0040150834,0.0000000000,0.0000000000,0.1658440530,0.2211263925,0.0893231183,0.0804444700,0.1763677001,0.1518291980,0.1212146133,0.1070762053,0.1303355396,0.0874569491,0.0259987935,0.0269188564,0.0740193427,0.0782323852,0.0275003929,0.0264973044,0.0638087317,0.0709684640,0.0988729224,0.0000000000,0.0000000000,0.0439687110,0.0510865003,0.0492225774,0.0954661965,0.1002235115,0.0007518028,0.0000000000,0.0000000000,0.0000000000,0.1740118563,-0.0177917685,-0.0030806933,0.2337554395,-0.0179080982,-0.0041485168
16:48:50:51.148,61,0.0453699119,0.0000000000,0.4124215245,0.0000000000,0.1041571125,0.5440964699,0.0000000000,0.0486765727,0.0000000000,0.0000000000,0.3155978918,0.1052955687,0.5579963923,0.0000000000,0.0477540009,0.0523424968,0.0000000000,0.0381756537,0.0381756537,0.1625891477,0.1267019361,0.0154867871,0.0000000000,0.0000000000,0.0000000000,0.1814272553,0.2530044019,0.0953071862,0.0816140398,0.1771129519,0.1517914236,0.1218460351,0.1075628549,0.1298300773,0.0871270448,0.0248467699,0.0267937928,0.0706262365,0.0753251612,0.0270535536,0.0260751247,0.0589680634,0.0673064590,0.0948434770,0.0000000000,0.0000000000,0.0462711602,0.0457657427,0.0424608178,0.0923910141,0.0995814726,0.0004296835,0.0000000000,0.0000000000,0.0000000000,0.1925817877,-0.0468098223,-0.0089654094,0.2516681850,-0.0469264090,-0.0116936639
16:48:50:53.148,61,0.0126281949,0.0000000000,0.4314616621,0.0000000000,0.1571350694,0.5326128006,0.0000000000,0.0152475163,0.0000000000,0.0000000000,0.3359642625,0.1590726525,0.5495889783,0.0000000000,0.0478423163,0.0569997206,0.0000000000,0.0402235426,0.0402235426,0.1607089341,0.1258181483,0.0252471361,0.0000000000,0.0000000000,0.0000000000,0.1888582110,0.2663353086,0.1019741893,0.0844296366,0.1778457016,0.1517682672,0.1341625601,0.1092282236,0.1299117804,0.0866019949,0.0239681806,0.0268237200,0.0680882856,0.0732075274,0.0266318265,0.0256784987,0.0583111644,0.0674323291,0.0926057547,0.0000000000,0.0000000000,0.0522943139,0.0429175459,0.0387101099,0.0896120742,0.0988906398,0.0002749418,0.0000000000,0.0000000000,0.0000000000,0.2047277093,-0.0708914176,-0.0144354543,0.2629309595,-0.0710073560,-0.0184846316
16:48:50:55.148,61,0.0266985036,0.0000000000,0.4407790005,0.0000000000,0.1695266664,0.5275277495,0.0057269670,0.0294719953,0.0000000000,0.0000000000,0.3458237052,0.1716852784,0.5457652807,0.0007172488,0.0480326489,0.0590157583,0.0000000000,0.0412670821,0.0412670821,0.1591661274,0.1223359704,0.0300612655,0.0000000000,0.0000000000,0.0000000000,0.2006115466,0.2771481574,0.1081769541,0.0894528702,0.1784325093,0.1517344862,0.1397946477,0.1107797027,0.1307913363,0.0852215439,0.0232369211,0.0269206539,0.0651744306,0.0703454390,0.0262054633,0.0252840668,0.0575630516,0.0680486411,0.0915665552,0.0000000000,0.0000000000,0.0551589653,0.0411802903,0.0366168730,0.0881431103,0.0983396098,0.0001268787,0.0000000000,0.0000000000,0.0000000000,0.2106502801,-0.0766084567,-0.0160485450,0.2685020566,-0.0767241493,-0.0203911625
16:48:50:57.147,61,0.0242124237,0.0000000000,0.3011423051,0.0000000000,0.1353822798,0.5040558577,0.0241225660,0.0258357823,0.0000000000,0.0000000000,0.2017971426,0.1363920569,0.5249862671,0.0160128549,0.0481200740,0.0607107356,0.0000000000,0.0418256186,0.0418256186,0.1546381116,0.1194695756,0.0319458470,0.0000000000,0.0000000000,0.0000000000,0.2240273952,0.2915714979,0.1117543876,0.0947461650,0.1789017469,0.1519734263,0.1457453370,0.1115644127,0.1354096830,0.0844423696,0.0227291416,0.0271544494,0.0635896400,0.0687078685,0.0258770790,0.0249939412,0.0541239567,0.0657016337,0.0912328809,0.0000000000,0.0000000000,0.0581197664,0.0396348238,0.0351726115,0.0872221738,0.0980047435,0.0000953018,0.0000000000,0.0000000000,0.0000000000,0.1230515316,-0.0599662177,-0.0073690284,0.1836328804,-0.0600830354,-0.0109840967
16:48:50:59.147,61,0.0156860985,0.0000000000,0.0000000000,0.1331541240,0.1246329248,0.4804595709,0.0470299274,0.0158963948,0.0000000000,0.2355283201,0.0000000000,0.1234862730,0.5194284320,0.0415829308,0.0492706895,0.0664401799,0.0000000000,0.0465965718,0.0465965718,0.1534426957,0.1182412580,0.0330333561,0.0000000000,0.0000000000,0.0000000000,0.2317203134,0.3129116893,0.1155916974,0.1021990031,0.1814098805,0.1571006477,0.1688926220,0.1160546541,0.1414516568,0.0839502513,0.0222837701,0.0272369906,0.0630506352,0.0682125241,0.0256353579,0.0247523095,0.0532723740,0.0659133121,0.0911476761,0.0000000000,0.0000000000,0.0601578616,0.0386406295,0.0342246108,0.0869957060,0.0982489064,0.0000925029,0.0000000000,0.0000000000,0.0000000000,-0.1436658353,-0.0544424765,0.0078021972,-0.0812187195,-0.0545614026,0.0044309059
16:48:51:01.147,61,0.0116897160,0.0000000000,0.0000000000,0.2148798257,0.1525566578,0.4720984101,0.0910660774,0.0115477350,0.0000000000,0.3157370090,0.0000000000,0.1507638693,0.5384312272,0.0845372677,0.0512902960,0.0699664205,0.0000000000,0.0494095348,0.0494095348,0.1532271802,0.1176774800,0.0335019641,0.0000000000,0.0000000000,0.0000000000,0.2581094205,0.3379946053,0.1185461134,0.1079080179,0.1842493415,0.1629367620,0.1863848567,0.1192577258,0.1509793699,0.0836904496,0.0219522696,0.0274108797,0.0628051832,0.0680500045,0.0254764017,0.0246036109,0.0540915132,0.0765272900,0.0911151692,0.0000000000,0.0000000000,0.0648835823,0.0378365889,0.0335458480,0.0872632936,0.1018417925,0.0001354076,0.0000000000,0.0000000000,0.0000000000,-0.1924503893,-0.0670222864,0.0128375143,-0.1309702396,-0.0671412721,0.0087813651
16:48:51:03.146,61,0.0095161274,0.0000000000,0.0000000000,0.1751685739,0.1924804747,0.4697555304,0.1308281273,0.0091900071,0.0000000000,0.2771495879,0.0000000000,0.1905576438,0.5526427627,0.1193093881,0.0531778298,0.0716187507,0.0000000000,0.0511342064,0.0511342064,0.1545090079,0.1176121309,0.0318478122,0.0000000000,0.0000000000,0.0000000000,0.2714693844,0.3502328694,0.1207332462,0.1124251336,0.1852718890,0.1655077487,0.1971261203,0.1233115569,0.1584929675,0.0832585320,0.0216937549,0.0276311114,0.0624413639,0.0677746981,0.0252971034,0.0244544260,0.0549088642,0.0825178027,0.0909809694,0.0000000000,0.0000000000,0.0735713989,0.0370598026,0.0329799540,0.0873835310,0.1031303182,0.0001540821,0.0000000000,0.0000000000,0.0000000000,-0.1687105596,-0.0843467936,0.0141955130,-0.1066258103,-0.0844662786,0.0090104248
16:48:51:05.146,61,0.0080941627,0.0000000000,0.0000000000,0.1757837236,0.2003433853,0.4775212407,0.1634118110,0.0076882369,0.0000000000,0.2787188292,0.0000000000,0.1983265728,0.5668455362,0.1527208239,0.0543033704,0.0727954730,0.0000000000,0.0532414317,0.0532414317,0.1587995887,0.1230138540,0.0275578201,0.0000000000,0.0000000000,0.0000000000,0.2773926556,0.3557342291,0.1217673421,0.1144928858,0.1860504001,0.1689868569,0.2027543038,0.1249943674,0.1683231294,0.0831598863,0.0215390269,0.0279492792,0.0623146072,0.0677606761,0.0252383072,0.0244315192,0.0591154322,0.0972532183,0.0908798054,0.0000000000,0.0000000000,0.0823070928,0.0364797264,0.0326400585,0.0881650746,0.1063295230,0.0001695661,0.0000000000,0.0000000000,0.0000000000,-0.1696163416,-0.0877994150,0.0148580195,-0.1069685891,-0.0879201069,0.0094107483
