Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
12:27:51:15.140,61,0.0000000000,0.0000000000,0.0000000000,0.1140136272,0.4526033103,0.1833411008,0.4112533331,0.0000000000,0.0000000000,0.2194103003,0.0000000000,0.4497267306,0.1833015829,0.4127569199,0.0540972166,0.0061890134,0.0000000000,0.0334302783,0.0348045826,0.0884726867,0.0416621938,0.0098028556,0.0000000000,0.0000000000,0.0000000000,0.0824389905,0.1184608042,0.0638385564,0.0615373962,0.2017516047,0.2125494629,0.0624679849,0.0691880137,0.0569381900,0.0658033788,0.0251391307,0.0195926316,0.0651428699,0.0641825348,0.0218868759,0.0185965411,0.0000000000,0.0000000000,0.1475489885,0.0242277160,0.0261196326,0.0374861993,0.0170388483,0.0157939903,0.0451627299,0.0389914513,0.0000138399,0.0000000000,0.0000000000,0.0000000000,-0.1314428151,-0.1979603171,0.0262838658,-0.0682911202,-0.1979529709,0.0136863161
12:27:51:17.140,61,0.0000000000,0.0000000000,0.0000000000,0.1228961945,0.4546540082,0.1837778091,0.4117672741,0.0000000000,0.0000000000,0.2280037701,0.0000000000,0.4516203105,0.1837375462,0.4132685363,0.0538929999,0.0060031470,0.0000000000,0.0332402773,0.0346101560,0.0883695260,0.0415566452,0.0095705492,0.0000000000,0.0000000000,0.0000000000,0.0822976604,0.1181648076,0.0637482330,0.0615726523,0.2014392018,0.2124493867,0.0623940974,0.0689879432,0.0568574332,0.0656105205,0.0251766387,0.0195942484,0.0648637041,0.0638829693,0.0218469128,0.0185643677,0.0000000000,0.0000000000,0.1477979720,0.0246118270,0.0265104137,0.0376134738,0.0170279723,0.0158107486,0.0451793969,0.0389822796,0.0000157342,0.0000000000,0.0000000000,0.0000000000,-0.1365670860,-0.1989332438,0.0274394918,-0.0735979229,-0.1989259273,0.0148222819
12:27:51:19.140,61,0.0000000000,0.0000000000,0.0000000000,0.1183661893,0.4485546649,0.1835862845,0.4095249474,0.0000000000,0.0000000000,0.2235623002,0.0000000000,0.4456351697,0.1835452020,0.4109470844,0.0537183844,0.0059175319,0.0000000000,0.0331328847,0.0344794691,0.0882011652,0.0414335988,0.0094526671,0.0000000000,0.0000000000,0.0000000000,0.0821399614,0.1180050597,0.0636973083,0.0616003163,0.2011533380,0.2123259455,0.0622766539,0.0688609630,0.0568136163,0.0655661821,0.0252038278,0.0195996314,0.0646839961,0.0636990890,0.0218379684,0.0185579080,0.0000000000,0.0000000000,0.1477506757,0.0246977136,0.0265923701,0.0376297645,0.0170184728,0.0158171933,0.0451978296,0.0389803760,0.0000140128,0.0000000000,0.0000000000,0.0000000000,-0.1339771897,-0.1962261200,0.0265466888,-0.0709230006,-0.1962185800,0.0140850600
12:27:51:21.140,61,0.0000000000,0.0000000000,0.0000000000,0.1105088443,0.3562768996,0.1732822061,0.3513032198,0.0000000000,0.0000000000,0.2158896476,0.0000000000,0.3540472388,0.1731943637,0.3525977135,0.0535036922,0.0057051484,0.0000000000,0.0330240428,0.0343439654,0.0880681947,0.0413317084,0.0090308879,0.0000000000,0.0000000000,0.0000000000,0.0827138796,0.1201420203,0.0638097078,0.0617813356,0.1993455291,0.2117872536,0.0621437319,0.0687422976,0.0571473092,0.0658741221,0.0252416991,0.0196241681,0.0644880682,0.0635340586,0.0219354257,0.0186479576,0.0000000000,0.0000000000,0.1468409598,0.0244767610,0.0263527762,0.0374274552,0.0170555171,0.0158812795,0.0453033894,0.0390763134,0.0000110017,0.0000000000,0.0000000000,0.0000000000,-0.1302999854,-0.1558137536,0.0204077344,-0.0666907579,-0.1558042765,0.0104674613
12:27:51:23.139,61,0.0000000000,0.0000000000,0.0000000000,0.0052058543,0.1197386831,0.1405180097,0.2263356447,0.0000000000,0.0000000000,0.1127381027,0.0000000000,0.1194889694,0.1404320449,0.2273443192,0.0532616191,0.0057415362,0.0000000000,0.0330316089,0.0342767350,0.0878907740,0.0413596295,0.0081327073,0.0000000000,0.0000000000,0.0000000000,0.0873858258,0.1260424703,0.0642991513,0.0621328019,0.1933354139,0.2055003047,0.0621820502,0.0690591186,0.0579695776,0.0717651844,0.0254458394,0.0198501069,0.0645634905,0.0637463629,0.0222278442,0.0189276095,0.0000000000,0.0000000000,0.1463329643,0.0248026252,0.0266998783,0.0370919630,0.0171306916,0.0159639977,0.0454189777,0.0392749868,0.0000087374,0.0000000000,0.0000000000,0.0000000000,-0.0687740669,-0.0522605553,0.0035945959,-0.0031757366,-0.0522461161,0.0001660708
12:27:51:25.139,61,0.0258336216,0.0000000000,0.0104904734,0.0000000000,0.0115178851,0.1169567630,0.0918569937,0.0249667168,0.0000000000,0.0970354527,0.0000000000,0.0115359165,0.1168949902,0.0932451040,0.0527278744,0.0057289912,0.0000000000,0.0330479443,0.0341250114,0.0876175314,0.0414138250,0.0070815333,0.0000000000,0.0000000000,0.0000000000,0.0906016603,0.1279181391,0.0648167208,0.0625265613,0.1880595535,0.1987110972,0.0622176602,0.0693810061,0.0588704906,0.0759377033,0.0258003175,0.0202341434,0.0646477714,0.0639755800,0.0226166844,0.0193070788,0.0000000000,0.0000000000,0.1462590247,0.0258853436,0.0278877877,0.0367452912,0.0172895174,0.0161360223,0.0456567295,0.0396125056,0.0000069152,0.0000000000,0.0000000000,0.0000000000,-0.0592748411,-0.0050423490,0.0002987120,0.0064081843,-0.0050257286,-0.0000322058
12:27:51:27.139,61,0.0156291779,0.0000000000,0.0020099897,0.0000000000,0.0737409070,0.1057693511,0.0442170314,0.0158207752,0.0000000000,0.1062152758,0.0000000000,0.0736215189,0.1057190001,0.0448956490,0.0522758476,0.0058303033,0.0000000000,0.0330869183,0.0340174027,0.0872785524,0.0414741747,0.0062237903,0.0000000000,0.0000000000,0.0000000000,0.0921080634,0.1291570812,0.0653102398,0.0628449321,0.1858306527,0.1960967481,0.0621428825,0.0697791725,0.0594421588,0.0778491795,0.0260587595,0.0205299966,0.0648587793,0.0643368885,0.0229644533,0.0196371451,0.0000000000,0.0000000000,0.1460821480,0.0266233142,0.0286855083,0.0363671444,0.0173866190,0.0162415300,0.0457852073,0.0398385413,0.0000095963,0.0000000000,0.0000000000,0.0000000000,-0.0648496971,-0.0321911350,0.0020868403,0.0012271972,-0.0321755633,-0.0000394994
12:27:51:29.138,61,0.0125403283,0.0000000000,0.0000000000,0.0351108648,0.1558608264,0.1008600593,0.0512171164,0.0127589703,0.0000000000,0.1430082172,0.0000000000,0.1553357244,0.1008133441,0.0520825945,0.0521527678,0.0059065106,0.0000000000,0.0334385298,0.0341755152,0.0871573687,0.0415716358,0.0057006464,0.0000000000,0.0000000000,0.0000000000,0.0940326601,0.1340536475,0.0655309409,0.0629446954,0.1850321144,0.1951971352,0.0621357299,0.0704691187,0.0596605614,0.0787510648,0.0261252280,0.0206380263,0.0652601942,0.0648609698,0.0231908634,0.0198479258,0.0000000000,0.0000000000,0.1455289721,0.0262411572,0.0282996874,0.0360261798,0.0174534153,0.0163122267,0.0458974428,0.0400154628,0.0000137574,0.0000000000,0.0000000000,0.0000000000,-0.0871576667,-0.0680366606,0.0059314971,-0.0213984232,-0.0680227131,0.0014577154
12:27:51:31.138,61,0.0105694337,0.0000000000,0.0000000000,0.0559030995,0.2028268427,0.0995779186,0.0829418227,0.0107590314,0.0000000000,0.1634749025,0.0000000000,0.2019681484,0.0995275602,0.0840676054,0.0523140356,0.0059012058,0.0000000000,0.0344144329,0.0346179083,0.0871501714,0.0416861027,0.0054178685,0.0000000000,0.0000000000,0.0000000000,0.0956122130,0.1392428875,0.0656390637,0.0629400536,0.1851594448,0.1957130283,0.0621646866,0.0718884841,0.0596672520,0.0790036470,0.0260482747,0.0206118133,0.0657825768,0.0654737204,0.0233080219,0.0199484415,0.0000000000,0.0000000000,0.1428928524,0.0246688649,0.0267937034,0.0357070155,0.0174515881,0.0163112301,0.0459315106,0.0400875695,0.0000144227,0.0000000000,0.0000000000,0.0000000000,-0.0994723588,-0.0885641575,0.0088180043,-0.0340155698,-0.0885512605,0.0030194279
12:27:51:33.138,61,0.0093006901,0.0000000000,0.0000000000,0.0787913203,0.2413302660,0.1024279520,0.1301322877,0.0094891833,0.0000000000,0.1861392707,0.0000000000,0.2400866151,0.1023678929,0.1314684004,0.0527272932,0.0058584600,0.0000000000,0.0357610956,0.0352322087,0.0872672424,0.0418558642,0.0051140618,0.0000000000,0.0000000000,0.0000000000,0.0970776379,0.1421218365,0.0655903444,0.0628636330,0.1865476966,0.1990524977,0.0622817203,0.0736232102,0.0594664477,0.0788479671,0.0259293839,0.0205324236,0.0664713234,0.0663165823,0.0233378503,0.0199716259,0.0000000000,0.0000000000,0.1409645826,0.0230238736,0.0251829959,0.0355024301,0.0173885524,0.0162638295,0.0458932109,0.0400612205,0.0000147312,0.0000000000,0.0000000000,0.0000000000,-0.1130799800,-0.1054334119,0.0119407279,-0.0478640795,-0.1054213718,0.0050626965
12:27:51:35.138,61,0.0083312457,0.0000000000,0.0000000000,0.0757299066,0.2766833305,0.1078874990,0.1818555892,0.0085122138,0.0000000000,0.1830997318,0.0000000000,0.2752883136,0.1078176200,0.1831622422,0.0531177893,0.0058405306,0.0000000000,0.0366565585,0.0358318165,0.0874181688,0.0421255082,0.0047483081,0.0000000000,0.0000000000,0.0000000000,0.0979908630,0.1434302479,0.0653174520,0.0626018196,0.1875095367,0.2009731233,0.0622935481,0.0745909661,0.0591172129,0.0784851685,0.0257592909,0.0204103775,0.0672815368,0.0672278255,0.0233094990,0.0199515540,0.0000000000,0.0000000000,0.1400832236,0.0221349001,0.0242741704,0.0353789032,0.0173048396,0.0161988270,0.0458134525,0.0399965495,0.0000151939,0.0000000000,0.0000000000,0.0000000000,-0.1110400110,-0.1208651811,0.0134580964,-0.0459238291,-0.1208539307,0.0055752355
12:27:51:37.137,61,0.0075451401,0.0000000000,0.0000000000,0.0759532675,0.2974121273,0.1138388291,0.2202666998,0.0077156988,0.0000000000,0.1829658151,0.0000000000,0.2959165871,0.1137599349,0.2215265036,0.0535798669,0.0058010505,0.0000000000,0.0374085829,0.0363995545,0.0876284912,0.0423738249,0.0044975374,0.0000000000,0.0000000000,0.0000000000,0.0986638665,0.1440951973,0.0650641546,0.0623761825,0.1895965040,0.2033438385,0.0624052957,0.0753212050,0.0587919205,0.0779377595,0.0255849473,0.0202824567,0.0679375008,0.0679163039,0.0232636761,0.0199162699,0.0000000000,0.0000000000,0.1394488215,0.0213198178,0.0234219171,0.0353114754,0.0172262453,0.0161356907,0.0457509682,0.0399379507,0.0000121508,0.0000000000,0.0000000000,0.0000000000,-0.1108332574,-0.1299195737,0.0144503424,-0.0460068099,-0.1299087554,0.0060083452
12:27:51:39.137,61,0.0068784608,0.0000000000,0.0000000000,0.0882591903,0.3066162169,0.1197127327,0.2497642636,0.0070375749,0.0000000000,0.1948644221,0.0000000000,0.3049340844,0.1196317971,0.2509888411,0.0539223179,0.0057940152,0.0000000000,0.0380690768,0.0368931778,0.0878337100,0.0426426269,0.0042589265,0.0000000000,0.0000000000,0.0000000000,0.0989940166,0.1442017406,0.0647118539,0.0620693900,0.1911884844,0.2054506987,0.0623599663,0.0758341998,0.0583696216,0.0773068741,0.0253747813,0.0201139357,0.0686115474,0.0686021224,0.0231959410,0.0198589936,0.0000000000,0.0000000000,0.1390650719,0.0205445178,0.0226012766,0.0352142304,0.0171519220,0.0160778798,0.0456830636,0.0398638099,0.0000128299,0.0000000000,0.0000000000,0.0000000000,-0.1179788858,-0.1339895576,0.0158650260,-0.0534322262,-0.1339789331,0.0071983864
12:27:51:41.137,61,0.0062953015,0.0000000000,0.0000000000,0.1033387780,0.3189553618,0.1251789629,0.2637608945,0.0064428849,0.0000000000,0.2100279629,0.0000000000,0.3170142174,0.1250992268,0.2650349140,0.0542733595,0.0058036591,0.0000000000,0.0385732129,0.0373407528,0.0880847797,0.0428358056,0.0041271942,0.0000000000,0.0000000000,0.0000000000,0.0990439132,0.1440467536,0.0645077527,0.0619207956,0.1922236085,0.2066559792,0.0623750612,0.0763026401,0.0580323860,0.0767127424,0.0252040103,0.0199656691,0.0691492185,0.0691356286,0.0231284276,0.0197991170,0.0000000000,0.0000000000,0.1388446540,0.0199967772,0.0220100805,0.0351141803,0.0171203762,0.0160580128,0.0456644669,0.0398314446,0.0000127038,0.0000000000,0.0000000000,0.0000000000,-0.1270666718,-0.1394550800,0.0177860335,-0.0625149384,-0.1394447237,0.0087683843
12:27:51:43.136,61,0.0057748822,0.0000000000,0.0000000000,0.1009408906,0.3353658617,0.1302040815,0.2793337703,0.0059113195,0.0000000000,0.2073514313,0.0000000000,0.3333643377,0.1301248670,0.2805908620,0.0544634238,0.0057780584,0.0000000000,0.0388569720,0.0376080200,0.0882090628,0.0429383032,0.0041103866,0.0000000000,0.0000000000,0.0000000000,0.0987696722,0.1436394602,0.0643811077,0.0618231148,0.1930349618,0.2075164467,0.0623640455,0.0765478387,0.0577382296,0.0760610402,0.0250610150,0.0198350828,0.0694170520,0.0693818182,0.0230533034,0.0197276846,0.0000000000,0.0000000000,0.1388341784,0.0199804977,0.0219729710,0.0350595154,0.0170987081,0.0160438120,0.0456491299,0.0398033485,0.0000130484,0.0000000000,0.0000000000,0.0000000000,-0.1253190935,-0.1466156393,0.0184560362,-0.0610014722,-0.1466056257,0.0090019582
12:27:51:45.136,61,0.0053046430,0.0000000000,0.0000000000,0.1136998311,0.3342473507,0.1342114508,0.2875813544,0.0054305363,0.0000000000,0.2199303657,0.0000000000,0.3320895433,0.1341216564,0.2889155149,0.0544377938,0.0056049274,0.0000000000,0.0390023030,0.0377439409,0.0882509202,0.0430207253,0.0040261699,0.0000000000,0.0000000000,0.0000000000,0.0983179435,0.1422835588,0.0641553774,0.0616977140,0.1934724301,0.2080413252,0.0621591136,0.0765137747,0.0574653447,0.0753386542,0.0249312408,0.0197029356,0.0695459470,0.0694698915,0.0229842458,0.0196602158,0.0000000000,0.0000000000,0.1387815773,0.0201577786,0.0221382733,0.0350621529,0.0170809254,0.0160420854,0.0456955507,0.0397948325,0.0000132599,0.0000000000,0.0000000000,0.0000000000,-0.1329314560,-0.1462004036,0.0195142180,-0.0687167570,-0.1461903900,0.0101096053
12:27:51:47.136,61,0.0048765382,0.0000000000,0.0000000000,0.1112632975,0.3290277123,0.1362057626,0.2938634455,0.0049925754,0.0000000000,0.2175859064,0.0000000000,0.3269324899,0.1361146271,0.2953194082,0.0544930175,0.0055045425,0.0000000000,0.0391883887,0.0379614830,0.0883898884,0.0431347564,0.0039561992,0.0000000000,0.0000000000,0.0000000000,0.0978727713,0.1414543539,0.0639637113,0.0615714751,0.1940538883,0.2086318731,0.0620183162,0.0765477866,0.0572184473,0.0746683553,0.0248047486,0.0195788555,0.0697300211,0.0696190447,0.0229158886,0.0195940472,0.0000000000,0.0000000000,0.1388708502,0.0202374980,0.0222012997,0.0350693911,0.0170733463,0.0160468183,0.0457759202,0.0398287140,0.0000140395,0.0000000000,0.0000000000,0.0000000000,-0.1315577179,-0.1439032406,0.0190061219,-0.0672665834,-0.1438930929,0.0097389016
12:27:51:49.136,61,0.0044850446,0.0000000000,0.0000000000,0.1159578338,0.3371703923,0.1383342147,0.2993102968,0.0045919288,0.0000000000,0.2220409214,0.0000000000,0.3349680603,0.1382477731,0.3007901609,0.0544986799,0.0054709343,0.0000000000,0.0393148772,0.0381145217,0.0884560198,0.0432132035,0.0040955828,0.0000000000,0.0000000000,0.0000000000,0.0973879397,0.1407124400,0.0636784285,0.0613521263,0.1945218295,0.2090496570,0.0618360378,0.0765206590,0.0569041707,0.0740514249,0.0246671382,0.0194416381,0.0699286908,0.0697757378,0.0228411108,0.0195182059,0.0000000000,0.0000000000,0.1389351487,0.0201590732,0.0220991187,0.0350263193,0.0170525517,0.0160326902,0.0458254479,0.0398316756,0.0000134621,0.0000000000,0.0000000000,0.0000000000,-0.1341821253,-0.1474927366,0.0198732764,-0.0700681582,-0.1474828571,0.0104005467
12:27:51:51.135,61,0.0041260850,0.0000000000,0.0000000000,0.1172232702,0.3454543054,0.1403391808,0.3125961423,0.0042245020,0.0000000000,0.2234615982,0.0000000000,0.3431771398,0.1402541101,0.3140673339,0.0545505770,0.0054395245,0.0000000000,0.0394474342,0.0382384136,0.0885423198,0.0432859436,0.0041453307,0.0000000000,0.0000000000,0.0000000000,0.0962633640,0.1384144872,0.0633907095,0.0611475818,0.1950381696,0.2095823437,0.0616455823,0.0764369965,0.0565730296,0.0734585896,0.0245281905,0.0193010438,0.0701518804,0.0699574724,0.0227819402,0.0194583181,0.0000000000,0.0000000000,0.1390951574,0.0202599093,0.0221848190,0.0350192226,0.0170359481,0.0160264522,0.0458811522,0.0398348533,0.0000116149,0.0000000000,0.0000000000,0.0000000000,-0.1349680424,-0.1511240751,0.0204884168,-0.0707943141,-0.1511142999,0.0107707968
12:27:51:53.135,61,0.0037964461,0.0000000000,0.0000000000,0.1243143007,0.3648438454,0.1441213638,0.3383063674,0.0038870473,0.0000000000,0.2300790995,0.0000000000,0.3623541296,0.1440409571,0.3397846520,0.0545833409,0.0053800186,0.0000000000,0.0395634510,0.0383662879,0.0886542797,0.0434041470,0.0042542266,0.0000000000,0.0000000000,0.0000000000,0.0954550505,0.1368556768,0.0630095676,0.0608568974,0.1957019567,0.2102466971,0.0614429452,0.0762876123,0.0562246963,0.0727597475,0.0243852194,0.0191545691,0.0703467131,0.0700934455,0.0226881690,0.0193662494,0.0000000000,0.0000000000,0.1393988729,0.0208195318,0.0227575749,0.0350751020,0.0170026235,0.0160043351,0.0459336117,0.0398283340,0.0000133339,0.0000000000,0.0000000000,0.0000000000,-0.1387828887,-0.1596548557,0.0222722087,-0.0749772564,-0.1596454978,0.0120606273
12:27:51:55.135,61,0.0034934592,0.0000000000,0.0000000000,0.1189203411,0.3790659606,0.1492258161,0.3583982289,0.0035768549,0.0000000000,0.2249134332,0.0000000000,0.3765535355,0.1491571367,0.3598213196,0.0546732135,0.0053872704,0.0000000000,0.0397053957,0.0385662913,0.0888776332,0.0435674042,0.0044453526,0.0000000000,0.0000000000,0.0000000000,0.0948207825,0.1358082891,0.0626569986,0.0605543628,0.1967350841,0.2109073699,0.0613291226,0.0761925876,0.0559193380,0.0721511170,0.0242792573,0.0190520454,0.0705409944,0.0702318624,0.0225979090,0.0192815978,0.0000000000,0.0000000000,0.1398003846,0.0212062411,0.0231455695,0.0352034494,0.0169870406,0.0159886647,0.0459744297,0.0398347378,0.0000131767,0.0000000000,0.0000000000,0.0000000000,-0.1355300248,-0.1658371240,0.0226110090,-0.0716512054,-0.1658281088,0.0119810766
12:27:51:57.135,61,0.0032148226,0.0000000000,0.0000000000,0.1145358086,0.3891279101,0.1539998800,0.3730131090,0.0032915804,0.0000000000,0.2205604017,0.0000000000,0.3866160512,0.1539377123,0.3743568957,0.0547176078,0.0054427744,0.0000000000,0.0397750214,0.0386513621,0.0890678540,0.0437326096,0.0046716379,0.0000000000,0.0000000000,0.0000000000,0.0924664438,0.1309997439,0.0622934364,0.0602306761,0.1976514459,0.2115660608,0.0611932054,0.0760248974,0.0555356406,0.0715166628,0.0241735242,0.0189514607,0.0707528442,0.0703873411,0.0225065295,0.0191975757,0.0000000000,0.0000000000,0.1403550357,0.0216229353,0.0235638525,0.0353430882,0.0169831365,0.0159793869,0.0460120365,0.0398435704,0.0000143800,0.0000000000,0.0000000000,0.0000000000,-0.1328087449,-0.1702063829,0.0227547772,-0.0689582676,-0.1701975167,0.0118412348
12:27:51:59.134,61,0.0029585008,0.0000000000,0.0000000000,0.1130808368,0.3975271285,0.1574445069,0.3848535120,0.0030291458,0.0000000000,0.2191464603,0.0000000000,0.3949835598,0.1573841721,0.3861937225,0.0547752827,0.0054461728,0.0000000000,0.0398108698,0.0387645885,0.0892779529,0.0438964702,0.0048594289,0.0000000000,0.0000000000,0.0000000000,0.0915988460,0.1294455677,0.0620077066,0.0599728748,0.1982184947,0.2119993269,0.0611464083,0.0759089664,0.0552657396,0.0708868802,0.0241010338,0.0188797023,0.0708021522,0.0703851879,0.0224091914,0.0191080645,0.0000000000,0.0000000000,0.1409914643,0.0223054234,0.0242703520,0.0355851129,0.0169752594,0.0159651916,0.0460120179,0.0398179591,0.0000145693,0.0000000000,0.0000000000,0.0000000000,-0.1318740845,-0.1738689244,0.0230915025,-0.0680390075,-0.1738602966,0.0119401459
12:27:52:01.134,61,0.0027226643,0.0000000000,0.0000000000,0.1127695888,0.4049119353,0.1591532826,0.3937988877,0.0027876818,0.0000000000,0.2187009603,0.0000000000,0.4023315012,0.1590944231,0.3951663971,0.0548731834,0.0055733137,0.0000000000,0.0398403183,0.0388278998,0.0894196033,0.0439233184,0.0050867894,0.0000000000,0.0000000000,0.0000000000,0.0900521949,0.1281712651,0.0618257374,0.0597885959,0.1987615377,0.2124488056,0.0610372461,0.0757898390,0.0549567156,0.0704178065,0.0239940286,0.0187748838,0.0709574446,0.0705006868,0.0223333985,0.0190342870,0.0000000000,0.0000000000,0.1416097432,0.0230577178,0.0250560958,0.0356086791,0.0169542190,0.0159359109,0.0459813029,0.0397698693,0.0000115627,0.0000000000,0.0000000000,0.0000000000,-0.1315314919,-0.1770959198,0.0234681759,-0.0678130090,-0.1770874560,0.0121260686
12:27:52:03.134,61,0.0025056538,0.0000000000,0.0000000000,0.1156974286,0.4116765559,0.1615623832,0.3986651599,0.0025654908,0.0000000000,0.2214308083,0.0000000000,0.4090138674,0.1615063995,0.4000196755,0.0547873601,0.0056712064,0.0000000000,0.0397749990,0.0388102159,0.0894190446,0.0439325087,0.0053594802,0.0000000000,0.0000000000,0.0000000000,0.0888794661,0.1270062327,0.0615647770,0.0595450029,0.1990500689,0.2126668245,0.0608283803,0.0755535811,0.0546609275,0.0699284077,0.0239000693,0.0186805911,0.0709989220,0.0705027059,0.0222388115,0.0189449117,0.0000000000,0.0000000000,0.1421308517,0.0235147998,0.0255253240,0.0356564485,0.0169471111,0.0159201231,0.0459724069,0.0397362486,0.0000102892,0.0000000000,0.0000000000,0.0000000000,-0.1331031322,-0.1800759733,0.0241549779,-0.0695365444,-0.1800676882,0.0126475208
12:27:52:05.133,61,0.0023059540,0.0000000000,0.0000000000,0.1254057437,0.4163120687,0.1629349738,0.4050321579,0.0023610229,0.0000000000,0.2311150879,0.0000000000,0.4134644270,0.1628831625,0.4064873755,0.0547417030,0.0058115683,0.0000000000,0.0397282764,0.0388293453,0.0893833041,0.0438580737,0.0057317028,0.0000000000,0.0000000000,0.0000000000,0.0878236964,0.1262218207,0.0614091977,0.0594031624,0.1994082481,0.2129935473,0.0606322102,0.0753991231,0.0543475747,0.0694725886,0.0237889905,0.0185653102,0.0710666254,0.0705337152,0.0221402682,0.0188461374,0.0000000000,0.0000000000,0.1428426206,0.0243632309,0.0264209248,0.0356143601,0.0169369653,0.0159011614,0.0459690280,0.0397012420,0.0000095610,0.0000000000,0.0000000000,0.0000000000,-0.1388739645,-0.1821812093,0.0254962109,-0.0753431916,-0.1821729839,0.0138653563
12:27:52:07.133,61,0.0021221777,0.0000000000,0.0000000000,0.1344824731,0.4164538682,0.1643384248,0.4084089398,0.0021728582,0.0000000000,0.2400298268,0.0000000000,0.4134644270,0.1642897576,0.4099116325,0.0546255447,0.0058898572,0.0000000000,0.0396621339,0.0388345122,0.0894323289,0.0439209864,0.0059296084,0.0000000000,0.0000000000,0.0000000000,0.0859412625,0.1249307394,0.0610603765,0.0591085404,0.1996787190,0.2132935673,0.0603981279,0.0751009807,0.0540681109,0.0690804422,0.0237046499,0.0184650626,0.0710911229,0.0705117881,0.0220324248,0.0187419876,0.0000000000,0.0000000000,0.1436723322,0.0252577439,0.0273628458,0.0356853716,0.0169219468,0.0158908777,0.0459506661,0.0396508165,0.0000096019,0.0000000000,0.0000000000,0.0000000000,-0.1442294568,-0.1823218614,0.0264931861,-0.0807951540,-0.1823136657,0.0148781622
12:27:52:09.133,61,0.0019530517,0.0000000000,0.0000000000,0.1453248560,0.4217038155,0.1658993512,0.4152129889,0.0019996935,0.0000000000,0.2505874634,0.0000000000,0.4185113907,0.1658526212,0.4166898727,0.0545533709,0.0059244796,0.0000000000,0.0396208465,0.0388589650,0.0895212069,0.0439685918,0.0061825123,0.0000000000,0.0000000000,0.0000000000,0.0851377696,0.1242961138,0.0607755855,0.0588983633,0.2000932246,0.2137302905,0.0602249205,0.0748421177,0.0538113080,0.0686811060,0.0236183833,0.0183620472,0.0711183399,0.0704750493,0.0219311640,0.0186408479,0.0000000000,0.0000000000,0.1442877501,0.0262945797,0.0284457505,0.0357113369,0.0168878734,0.0158668980,0.0459431149,0.0396010578,0.0000118880,0.0000000000,0.0000000000,0.0000000000,-0.1505104601,-0.1847220659,0.0280098151,-0.0872714743,-0.1847140640,0.0162840113
12:27:52:11.133,61,0.0017974061,0.0000000000,0.0000000000,0.1453212947,0.4211175144,0.1670539528,0.4185282290,0.0018403310,0.0000000000,0.2506334186,0.0000000000,0.4179278016,0.1670079678,0.4200306535,0.0545603335,0.0058991988,0.0000000000,0.0396486260,0.0389256664,0.0896962211,0.0440729298,0.0063144807,0.0000000000,0.0000000000,0.0000000000,0.0842083469,0.1234079227,0.0605290309,0.0587348677,0.2004567981,0.2141616493,0.0601166710,0.0746532753,0.0536096133,0.0682905838,0.0235842168,0.0183069929,0.0712135658,0.0705098808,0.0218718126,0.0185794905,0.0000000000,0.0000000000,0.1449356675,0.0273910910,0.0295951590,0.0358532146,0.0168677028,0.0158569254,0.0459878743,0.0395930409,0.0000120554,0.0000000000,0.0000000000,0.0000000000,-0.1505451798,-0.1844654083,0.0279764198,-0.0872735009,-0.1844572127,0.0162612293
12:27:52:13.132,61,0.0016541657,0.0000000000,0.0000000000,0.1375487149,0.4215251505,0.1678124964,0.4211757183,0.0016936698,0.0000000000,0.2430214584,0.0000000000,0.4184529185,0.1677675992,0.4226714075,0.0545483083,0.0059589427,0.0000000000,0.0395994224,0.0389568843,0.0897891074,0.0441434532,0.0065392065,0.0000000000,0.0000000000,0.0000000000,0.0826895162,0.1216360852,0.0603586249,0.0585764647,0.2009981275,0.2146102041,0.0600075088,0.0744032413,0.0534901880,0.0679477304,0.0235305615,0.0182496700,0.0712357089,0.0704897195,0.0218094438,0.0185187645,0.0000000000,0.0000000000,0.1458891779,0.0284124091,0.0306678303,0.0359120518,0.0168667417,0.0158492830,0.0459893458,0.0395797677,0.0000127293,0.0000000000,0.0000000000,0.0000000000,-0.1459679157,-0.1845695525,0.0271480419,-0.0826032907,-0.1845615506,0.0154021345
