Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
13:13:21:37.514,61,0.1124697030,0.2463641167,0.0744164214,0.0000000000,0.0000000000,0.0554044992,0.0000000000,0.1128494218,0.2465688288,0.0336640179,0.0000000000,0.0000000000,0.0553873703,0.0000000000,0.0377204344,0.0204401128,0.0000000000,0.0197272208,0.0277193002,0.1452216357,0.1495155543,0.0000000000,0.0447546616,0.0000000000,0.0000000000,0.3431292176,0.3111799061,0.0345586725,0.0369306430,0.1457915753,0.1571130902,0.0569150597,0.0483061448,0.1448751092,0.1216147169,0.0360089131,0.0333244354,0.0441972949,0.0463206694,0.0409604348,0.0413872637,0.0347610153,0.0347731151,0.0958528444,0.0000000000,0.0000000000,0.0655060187,0.0148529392,0.0173422247,0.0552190281,0.0548339821,0.0000649613,0.0000000000,0.0000000000,0.0000000000,-0.0203313213,0.1506517380,-0.0030861106,0.0449442379,0.1506485939,0.0068200738
13:13:21:39.513,61,0.1129412651,0.2458842546,0.0734521374,0.0000000000,0.0000000000,0.0564301200,0.0000000000,0.1133142412,0.2460790128,0.0346753336,0.0000000000,0.0000000000,0.0564136654,0.0000000000,0.0374430269,0.0199922677,0.0000000000,0.0198839512,0.0278126076,0.1452113837,0.1502164453,0.0000000000,0.0447260849,0.0000000000,0.0000000000,0.3432317376,0.3112532496,0.0344506130,0.0369082280,0.1456856579,0.1569583416,0.0573308542,0.0480103455,0.1453745216,0.1219195426,0.0359646343,0.0332512818,0.0443313196,0.0464475192,0.0409901589,0.0414952375,0.0381932147,0.0382071696,0.0942429006,0.0000000000,0.0000000000,0.0660020337,0.0152085740,0.0176190920,0.0558496639,0.0554801449,0.0000735351,0.0000000000,0.0000000000,0.0000000000,-0.0209430531,0.1503543407,-0.0031725813,0.0443638340,0.1503512263,0.0067185708
13:13:21:41.513,61,0.1210336238,0.2492206991,0.0697890148,0.0000000000,0.0000000000,0.0570023991,0.0000000000,0.1215263903,0.2493818998,0.0383267291,0.0000000000,0.0000000000,0.0569866970,0.0000000000,0.0371508375,0.0195763949,0.0000000000,0.0199873522,0.0278546475,0.1451658756,0.1505952030,0.0000000000,0.0449120551,0.0000000000,0.0000000000,0.3437166810,0.3114907444,0.0343468934,0.0369153097,0.1455001235,0.1567579210,0.0577449352,0.0477581099,0.1457296461,0.1222447455,0.0359520689,0.0332139693,0.0443982780,0.0465096608,0.0409749486,0.0415833965,0.0393631607,0.0393811725,0.0934115797,0.0000000000,0.0000000000,0.0664386228,0.0155201154,0.0178767089,0.0562730618,0.0559595637,0.0000838213,0.0000000000,0.0000000000,0.0000000000,-0.0231412761,0.1523798555,-0.0035534811,0.0421383083,0.1523765922,0.0064690481
13:13:21:43.513,61,0.1246672869,0.2500922382,0.0689858496,0.0000000000,0.0000000000,0.0572652780,0.0000000000,0.1251750737,0.2502464056,0.0391262360,0.0000000000,0.0000000000,0.0572502799,0.0000000000,0.0368524902,0.0191184171,0.0000000000,0.0200425219,0.0278311949,0.1448926032,0.1507428437,0.0000000000,0.0451094620,0.0000000000,0.0000000000,0.3442212343,0.3117667139,0.0342506841,0.0369193777,0.1453758329,0.1566119939,0.0580876209,0.0474493615,0.1461223215,0.1225595251,0.0359427258,0.0331860371,0.0444320962,0.0465305895,0.0409560055,0.0416575670,0.0400066562,0.0400284827,0.0926941186,0.0000000000,0.0000000000,0.0668200105,0.0157706533,0.0180804320,0.0565771051,0.0563233271,0.0000944853,0.0000000000,0.0000000000,0.0000000000,-0.0236220863,0.1529098302,-0.0036401125,0.0416499563,0.1529063135,0.0064166994
13:13:21:45.513,61,0.1271944791,0.2512879074,0.0667318851,0.0000000000,0.0000000000,0.0574927963,0.0000000000,0.1277399361,0.2514198422,0.0414561182,0.0000000000,0.0000000000,0.0574783869,0.0000000000,0.0365403444,0.0186201483,0.0000000000,0.0200835466,0.0277749319,0.1446304023,0.1509110183,0.0000000000,0.0453828014,0.0000000000,0.0000000000,0.3444710672,0.3117003441,0.0341350287,0.0369039290,0.1452481598,0.1564964503,0.0582697317,0.0471165292,0.1464659721,0.1228145659,0.0359176509,0.0331367776,0.0445022918,0.0465899967,0.0409584679,0.0417517200,0.0405464470,0.0405737609,0.0920230150,0.0000000000,0.0000000000,0.0671207681,0.0160115361,0.0182875339,0.0568847246,0.0567030944,0.0001076828,0.0000000000,0.0000000000,0.0000000000,-0.0250259545,0.1536321342,-0.0038749047,0.0402846038,0.1536286920,0.0062362561
13:13:21:47.512,61,0.1284338236,0.2515304685,0.0645755455,0.0000000000,0.0000000000,0.0576794036,0.0000000000,0.1289857030,0.2516411245,0.0436284654,0.0000000000,0.0000000000,0.0576656274,0.0000000000,0.0362546779,0.0181583948,0.0000000000,0.0201265812,0.0277835540,0.1444132030,0.1512022018,0.0000000000,0.0456467830,0.0000000000,0.0000000000,0.3449872434,0.3118562102,0.0339714140,0.0368306562,0.1450202316,0.1562237889,0.0584339015,0.0468463451,0.1467293203,0.1229983270,0.0358815528,0.0330877751,0.0445000455,0.0465749428,0.0408889242,0.0417716168,0.0407694355,0.0408027060,0.0914169028,0.0000000000,0.0000000000,0.0674851686,0.0162040927,0.0184486397,0.0570681989,0.0569628552,0.0001030506,0.0000000000,0.0000000000,0.0000000000,-0.0263367873,0.1537725627,-0.0040816069,0.0389819853,0.1537689865,0.0060403128
13:13:21:49.512,61,0.1309043616,0.2526002824,0.0632206798,0.0000000000,0.0000000000,0.0579382107,0.0000000000,0.1314595789,0.2526976466,0.0450063460,0.0000000000,0.0000000000,0.0579249822,0.0000000000,0.0359780788,0.0177255161,0.0000000000,0.0201721694,0.0277942829,0.1441624761,0.1515506357,0.0000000000,0.0459137484,0.0000000000,0.0000000000,0.3451819420,0.3117077053,0.0339112431,0.0368713662,0.1448315680,0.1559997797,0.0586828478,0.0466861613,0.1470099539,0.1230331734,0.0359153934,0.0331050232,0.0445102714,0.0465731844,0.0408241600,0.0417947471,0.0442053266,0.0442819893,0.0906966403,0.0000000000,0.0000000000,0.0679160729,0.0164230987,0.0186472591,0.0573131666,0.0572863258,0.0000936372,0.0000000000,0.0000000000,0.0000000000,-0.0271658301,0.1544216573,-0.0042281128,0.0381602496,0.1544180512,0.0059384075
13:13:21:51.512,61,0.1329151243,0.2533853650,0.0634200722,0.0000000000,0.0000000000,0.0581716485,0.0000000000,0.1334687173,0.2534848750,0.0448583588,0.0000000000,0.0000000000,0.0581588894,0.0000000000,0.0357405171,0.0173805561,0.0000000000,0.0202261750,0.0278214328,0.1439749300,0.1519712806,0.0000000000,0.0461385921,0.0000000000,0.0000000000,0.3452328444,0.3113963902,0.0338957980,0.0369496346,0.1445357352,0.1556430161,0.0589377061,0.0465869606,0.1472737640,0.1230609193,0.0359748006,0.0331577733,0.0445583016,0.0466136895,0.0408028588,0.0418599658,0.0475507490,0.0476582199,0.0897862688,0.0000000000,0.0000000000,0.0683479607,0.0166352820,0.0188371688,0.0575673170,0.0576134548,0.0000829522,0.0000000000,0.0000000000,0.0000000000,-0.0270744748,0.1549023539,-0.0042272275,0.0382777341,0.1548987329,0.0059755221
13:13:21:53.512,61,0.1339833587,0.2546366453,0.0636957139,0.0000000000,0.0000000000,0.0584224835,0.0000000000,0.1345357001,0.2547394931,0.0445977002,0.0000000000,0.0000000000,0.0584103391,0.0000000000,0.0355304740,0.0170512237,0.0000000000,0.0203066133,0.0278833844,0.1437482089,0.1523097605,0.0000000000,0.0462551564,0.0000000000,0.0000000000,0.3452643752,0.3111372888,0.0338127501,0.0369317159,0.1443187296,0.1553271115,0.0590921529,0.0465476103,0.1472235173,0.1230141148,0.0359372199,0.0331149697,0.0446459129,0.0466979705,0.0407104082,0.0418360159,0.0488132872,0.0489326753,0.0891981423,0.0000000000,0.0000000000,0.0685682446,0.0168146677,0.0189956259,0.0576959848,0.0578288995,0.0000679575,0.0000000000,0.0000000000,0.0000000000,-0.0269139260,0.1556683332,-0.0042232852,0.0384395048,0.1556646377,0.0060309162
13:13:21:55.511,61,0.1349232644,0.2556974888,0.0631781444,0.0000000000,0.0000000000,0.0585736036,0.0000000000,0.1354790181,0.2557956278,0.0451338291,0.0000000000,0.0000000000,0.0585619286,0.0000000000,0.0352915525,0.0167007893,0.0000000000,0.0203282870,0.0278636832,0.1435020417,0.1526770294,0.0000000000,0.0464374982,0.0000000000,0.0000000000,0.3454006612,0.3109792471,0.0337385535,0.0369261950,0.1440798193,0.1550161242,0.0592115484,0.0463584214,0.1475074440,0.1230067685,0.0359525941,0.0331230611,0.0446281023,0.0466696285,0.0406788252,0.0418729894,0.0497542582,0.0498808622,0.0885249674,0.0000000000,0.0000000000,0.0689169839,0.0169713907,0.0191341471,0.0578630827,0.0580715276,0.0000766717,0.0000000000,0.0000000000,0.0000000000,-0.0272347052,0.1563151479,-0.0042916555,0.0381232724,0.1563111991,0.0060065789
13:13:21:57.511,61,0.1356290281,0.2561022043,0.0633954704,0.0000000000,0.0000000000,0.0587875471,0.0000000000,0.1361893117,0.2562027276,0.0448975116,0.0000000000,0.0000000000,0.0587763041,0.0000000000,0.0350851417,0.0164150186,0.0000000000,0.0204030182,0.0279404875,0.1433162242,0.1530098468,0.0000000000,0.0466412306,0.0000000000,0.0000000000,0.3456955850,0.3110211194,0.0336788930,0.0369332135,0.1438170224,0.1547339410,0.0593950972,0.0462995507,0.1476684660,0.1229928061,0.0359757990,0.0331322514,0.0446420237,0.0466835797,0.0406070948,0.0418641381,0.0505297408,0.0506586432,0.0879215300,0.0000000000,0.0000000000,0.0692202747,0.0171255171,0.0192757677,0.0580022745,0.0582756102,0.0000840195,0.0000000000,0.0000000000,0.0000000000,-0.0270910505,0.1565632820,-0.0042759134,0.0382529199,0.1565594375,0.0060367244
13:13:21:59.511,61,0.1361633837,0.2568482757,0.0673372895,0.0000000000,0.0000000000,0.0589662082,0.0000000000,0.1367355138,0.2569895685,0.0409378745,0.0000000000,0.0000000000,0.0589552633,0.0000000000,0.0349281169,0.0161384270,0.0000000000,0.0204398204,0.0279464107,0.1430986822,0.1530877650,0.0000000000,0.0468131192,0.0000000000,0.0000000000,0.3460226059,0.3110798597,0.0336655304,0.0369854048,0.1435933411,0.1544978172,0.0596028082,0.0461903438,0.1479198337,0.1230495945,0.0360069051,0.0331529491,0.0446588397,0.0467001721,0.0406096615,0.0419269204,0.0509846918,0.0511148609,0.0873404965,0.0000000000,0.0000000000,0.0694034845,0.0172544010,0.0193914808,0.0581619814,0.0584910475,0.0000915029,0.0000000000,0.0000000000,0.0000000000,-0.0246999469,0.1570342928,-0.0039105215,0.0406284668,0.1570303589,0.0064310068
13:13:22:01.511,61,0.1365229934,0.2561982274,0.0765652582,0.0000000000,0.0000000000,0.0590934679,0.0000000000,0.1371036470,0.2564329803,0.0317414515,0.0000000000,0.0000000000,0.0590826459,0.0000000000,0.0347848572,0.0159005523,0.0000000000,0.0204802938,0.0279579517,0.1430385560,0.1533981413,0.0000000000,0.0468188003,0.0000000000,0.0000000000,0.3462214470,0.3110613227,0.0336278416,0.0369939357,0.1433462948,0.1541908979,0.0597528890,0.0460383780,0.1482640803,0.1231154948,0.0360134020,0.0331591628,0.0446837954,0.0467267632,0.0406385325,0.0420035943,0.0510486029,0.0511767864,0.0868584737,0.0000000000,0.0000000000,0.0696429908,0.0173887275,0.0195057262,0.0583577752,0.0587206222,0.0001003128,0.0000000000,0.0000000000,0.0000000000,-0.0191523153,0.1566749811,-0.0030252903,0.0461990386,0.1566711664,0.0072951401
13:13:22:03.510,61,0.1367003471,0.2549215555,0.0835701078,0.0000000000,0.0000000000,0.0591232628,0.0000000000,0.1372900307,0.2552265823,0.0246942118,0.0000000000,0.0000000000,0.0591124184,0.0000000000,0.0346720032,0.0156523958,0.0000000000,0.0204936638,0.0279310327,0.1428980827,0.1534341127,0.0000000000,0.0467992909,0.0000000000,0.0000000000,0.3467020690,0.3114124238,0.0335892290,0.0369912349,0.1431405246,0.1539645642,0.0599004775,0.0458311737,0.1486002803,0.1231386662,0.0360180698,0.0331589244,0.0446491651,0.0466922335,0.0406940915,0.0420946591,0.0509894602,0.0511134118,0.0863518342,0.0000000000,0.0000000000,0.0698520243,0.0174858887,0.0195790306,0.0585412942,0.0589134358,0.0000968787,0.0000000000,0.0000000000,0.0000000000,-0.0149018550,0.1559265256,-0.0023425196,0.0504318327,0.1559226215,0.0079242876
13:13:22:05.510,61,0.1368568391,0.2544184625,0.0872864425,0.0000000000,0.0000000000,0.0591653772,0.0000000000,0.1374505162,0.2547605634,0.0208690725,0.0000000000,0.0000000000,0.0591544323,0.0000000000,0.0345549099,0.0154439397,0.0000000000,0.0205018967,0.0278730281,0.1427823156,0.1535135657,0.0000000000,0.0467445143,0.0000000000,0.0000000000,0.3468117416,0.3113459349,0.0336302109,0.0370702818,0.1429641247,0.1537379473,0.0600972064,0.0456546620,0.1490335166,0.1231212839,0.0360232480,0.0331569314,0.0446273647,0.0466725826,0.0407413132,0.0421695597,0.0509326421,0.0510514453,0.0858362019,0.0000000000,0.0000000000,0.0700287819,0.0175908711,0.0196586363,0.0587196536,0.0590957217,0.0000975026,0.0000000000,0.0000000000,0.0000000000,-0.0125941206,0.1556368470,-0.0019760358,0.0526770093,0.1556330919,0.0082611134
13:13:22:07.510,61,0.1366299391,0.2536488175,0.0899566635,0.0000000000,0.0000000000,0.0591245294,0.0000000000,0.1372299343,0.2540168464,0.0181934237,0.0000000000,0.0000000000,0.0591133833,0.0000000000,0.0344892442,0.0152447531,0.0000000000,0.0205313489,0.0278329682,0.1427806616,0.1537078619,0.0000000000,0.0467290655,0.0000000000,0.0000000000,0.3469364643,0.3114198446,0.0336540379,0.0371208228,0.1427301317,0.1535019875,0.0602551103,0.0454838797,0.1494675875,0.1230740398,0.0360426977,0.0331647508,0.0446442254,0.0466902740,0.0408461429,0.0422982238,0.0506912321,0.0508040711,0.0853166431,0.0000000000,0.0000000000,0.0702915043,0.0176643562,0.0197064020,0.0589266717,0.0592860095,0.0001107371,0.0000000000,0.0000000000,0.0000000000,-0.0109801982,0.1551795155,-0.0017176757,0.0542924255,0.1551757306,0.0084887715
13:13:22:09.509,61,0.1365194172,0.2532126606,0.0919696689,0.0000000000,0.0000000000,0.0590935796,0.0000000000,0.1371299326,0.2536002100,0.0162035190,0.0000000000,0.0000000000,0.0590822212,0.0000000000,0.0344393924,0.0150144463,0.0000000000,0.0205725096,0.0278199706,0.1427150816,0.1537993401,0.0000000000,0.0467753783,0.0000000000,0.0000000000,0.3470253050,0.3113560975,0.0336921774,0.0371966772,0.1425593048,0.1533184648,0.0604001172,0.0453900844,0.1497665048,0.1229688972,0.0360201672,0.0331373997,0.0446816869,0.0467290096,0.0408658981,0.0423419736,0.0506613627,0.0507698096,0.0848035738,0.0000000000,0.0000000000,0.0704242513,0.0177280214,0.0197503064,0.0590311363,0.0593882538,0.0001043997,0.0000000000,0.0000000000,0.0000000000,-0.0097796284,0.1549230665,-0.0015273032,0.0555096455,0.1549193561,0.0086643137
13:13:22:11.509,61,0.1360603124,0.2527772784,0.0911229700,0.0000000000,0.0000000000,0.0590474121,0.0000000000,0.1366744041,0.2531556785,0.0169861894,0.0000000000,0.0000000000,0.0590360574,0.0000000000,0.0344117060,0.0148771591,0.0000000000,0.0205994267,0.0278030857,0.1426769048,0.1538224369,0.0000000000,0.0467742421,0.0000000000,0.0000000000,0.3474448025,0.3117657304,0.0337208174,0.0372484624,0.1423756778,0.1531413049,0.0605899766,0.0452905484,0.1501377523,0.1230270788,0.0360511914,0.0331566781,0.0446688533,0.0467189588,0.0409217179,0.0424181484,0.0507202819,0.0508237109,0.0842882395,0.0000000000,0.0000000000,0.0706159025,0.0177753177,0.0197758451,0.0591174699,0.0594690479,0.0001023796,0.0000000000,0.0000000000,0.0000000000,-0.0102524441,0.1546521932,-0.0015982963,0.0550008900,0.1546486020,0.0085697426
13:13:22:13.509,61,0.1349304318,0.2169047445,0.0000000000,0.0189404562,0.0000000000,0.0617778301,0.0000000000,0.1353496909,0.2162845582,0.1260862499,0.0000000000,0.0000000000,0.0617698282,0.0000000000,0.0345130898,0.0147329904,0.0000000000,0.0208928529,0.0281423591,0.1427737772,0.1538163275,0.0000000000,0.0470400304,0.0000000000,0.0000000000,0.3518936336,0.3199715316,0.0334824100,0.0370186344,0.1430151016,0.1547055095,0.0607615374,0.0455512069,0.1437296569,0.1228333861,0.0357587039,0.0328441039,0.0448308513,0.0468635447,0.0406348966,0.0421392955,0.0505933166,0.0506928749,0.0841391906,0.0000000000,0.0000000000,0.0704926252,0.0178635102,0.0198490229,0.0591823794,0.0595548078,0.0000885984,0.0000000000,0.0000000000,0.0000000000,-0.0763491318,0.1325090379,-0.0101663470,-0.0114686489,0.1325083375,-0.0015286143
13:13:22:15.509,61,0.1241182983,0.1406232417,0.0000000000,0.2629678249,0.0000000000,0.0681864768,0.0000000000,0.1241099238,0.1389457434,0.3642337322,0.0000000000,0.0000000000,0.0681821778,0.0000000000,0.0345233791,0.0142534431,0.0000000000,0.0211061500,0.0284210108,0.1430120915,0.1538129598,0.0000000000,0.0501810014,0.0000000000,0.0000000000,0.3535262346,0.3224741220,0.0330856219,0.0367210135,0.1433815062,0.1558531374,0.0608935729,0.0457044281,0.1378366798,0.1222949997,0.0353106931,0.0323393568,0.0448449776,0.0467706062,0.0401107557,0.0416231379,0.0476279557,0.0477791764,0.0841961578,0.0000000000,0.0000000000,0.0703105927,0.0179115497,0.0199090745,0.0593042038,0.0596289076,0.0000617439,0.0000000000,0.0000000000,0.0000000000,-0.2216833681,0.0870116055,-0.0191775039,-0.1600404829,0.0870166197,-0.0139010204
13:13:22:17.508,61,0.0812889487,0.0933534577,0.0000000000,0.5081912279,0.0000000000,0.0754421353,0.0000000000,0.0813082829,0.0915290192,0.5995329618,0.0000000000,0.0000000000,0.0754417777,0.0000000000,0.0346256308,0.0125868255,0.0000000000,0.0211357027,0.0285002068,0.1441037655,0.1521446854,0.0000000000,0.0522336438,0.0000000000,0.0000000000,0.3545625210,0.3235022128,0.0327462219,0.0366321690,0.1438271701,0.1574383825,0.0614187084,0.0459596813,0.1313485056,0.1201843694,0.0348031186,0.0317511335,0.0448176488,0.0465219803,0.0388049558,0.0403907895,0.0000000000,0.0000000000,0.1065707952,0.0158746559,0.0152909458,0.0700089037,0.0178752765,0.0199160483,0.0592345633,0.0595286787,0.0000474131,0.0000000000,0.0000000000,0.0000000000,-0.3656346202,0.0598740168,-0.0214298163,-0.3099149168,0.0598823912,-0.0182826091
13:13:22:19.508,61,0.0081009092,0.0107403742,0.0000000000,0.6347840428,0.0000000000,0.0973765478,0.0263330732,0.0081002573,0.0104765333,0.7197266817,0.0000000000,0.0000000000,0.0973962024,0.0267534833,0.0347533189,0.0106696775,0.0000000000,0.0212496873,0.0288095269,0.1471927762,0.1484788656,0.0000000000,0.0552525446,0.0000000000,0.0000000000,0.3479337096,0.3071381450,0.0320747606,0.0362823531,0.1485955417,0.1711519808,0.0618316159,0.0463852398,0.0966296420,0.1053720489,0.0331163146,0.0294937901,0.0449596606,0.0463479944,0.0331160277,0.0340218991,0.0000000000,0.0000000000,0.2015463710,0.1599365175,0.1591402590,0.0696255714,0.0176443290,0.0197453815,0.0580590069,0.0573536083,0.0000397468,0.0000000000,0.0000000000,0.0000000000,-0.4396464229,0.0070723230,-0.0030101601,-0.3877587616,0.0070870826,-0.0026797671
13:13:22:21.508,61,0.0000000000,0.0000000000,0.0000000000,0.7313282490,0.0753167719,0.1098591387,0.1651187986,0.0000000000,0.0000000000,0.8104795218,0.0000000000,0.0735261664,0.1099682078,0.1668248177,0.0348350666,0.0090638325,0.0000000000,0.0214810912,0.0292279981,0.1486561596,0.1467400789,0.0000000000,0.0557398945,0.0000000000,0.0000000000,0.3392272294,0.3031686842,0.0301358737,0.0351596065,0.1785731018,0.2057339549,0.0618228093,0.0464959480,0.0856866464,0.1002675146,0.0306371655,0.0265735928,0.0453762412,0.0463427268,0.0289697591,0.0289620738,0.0000000000,0.0000000000,0.3248724341,0.3196307719,0.3191358149,0.0690369681,0.0171994548,0.0193256382,0.0540296510,0.0510687567,0.0000457417,0.0000000000,0.0000000000,0.0000000000,-0.4948160350,-0.0364561379,0.0173178613,-0.4464843571,-0.0364363268,0.0157387722
13:13:22:23.508,61,0.0000000000,0.0000000000,0.0000000000,0.7791222930,0.1240214854,0.1265237927,0.3061954677,0.0000000000,0.0000000000,0.8550184965,0.0000000000,0.1209760383,0.1268316656,0.3089636266,0.0350352526,0.0072256736,0.0000000000,0.0220863819,0.0298915319,0.1497420073,0.1425465047,0.0000000000,0.0509523824,0.0000000000,0.0000000000,0.3280786276,0.3013783693,0.0285914261,0.0339844413,0.1959310174,0.2226765156,0.0617627278,0.0465456098,0.0789200291,0.0973503441,0.0284375083,0.0241793245,0.0467970185,0.0465814136,0.0262498166,0.0255868100,0.0000000000,0.0000000000,0.4355966449,0.4414841235,0.4412639737,0.0674716681,0.0166719947,0.0188080855,0.0511854514,0.0470713750,0.0000487072,0.0000000000,0.0000000000,0.0000000000,-0.5214996338,-0.0608874410,0.0303611718,-0.4751843214,-0.0608649030,0.0278730523
13:13:22:25.507,61,0.0000000000,0.0000000000,0.0000000000,0.8490623236,0.1715197116,0.1455901116,0.4326778054,0.0000000000,0.0000000000,0.9204165936,0.0000000000,0.1671555042,0.1462467760,0.4372298121,0.0353957303,0.0046952814,0.0000000000,0.0257348958,0.0327229500,0.1518642157,0.1373088509,0.0000000000,0.0414846614,0.0000000000,0.0000000000,0.3169955313,0.3009183109,0.0275662132,0.0331044383,0.2208830565,0.2444550991,0.0617267452,0.0466285571,0.0746751651,0.0937652364,0.0263700783,0.0221053101,0.0496086478,0.0470294021,0.0242997836,0.0231299270,0.0000000000,0.0000000000,0.5125798583,0.5171276927,0.5170863271,0.0652695820,0.0161217507,0.0182499047,0.0496119484,0.0447870269,0.0000550460,0.0000000000,0.0000000000,0.0000000000,-0.5605763793,-0.0861455947,0.0458828248,-0.5170657039,-0.0861204788,0.0426517501
13:13:22:27.507,61,0.0000000000,0.0000000000,0.0000000000,0.9007026553,0.2192064524,0.1733255833,0.5218531489,0.0000000000,0.0000000000,0.9690397382,0.0000000000,0.2134912312,0.1743905097,0.5278982520,0.0358521566,0.0022357916,0.0000000000,0.0275864154,0.0347105004,0.1529718786,0.1347717196,0.0000000000,0.0339453444,0.0000000000,0.0000000000,0.3133296371,0.3120139837,0.0266766474,0.0322803222,0.2293288410,0.2521880567,0.0618090332,0.0467761867,0.0715476051,0.0904604420,0.0247353874,0.0205287263,0.0512985736,0.0474595577,0.0230142418,0.0215371028,0.0000000000,0.0000000000,0.5422882438,0.5474643111,0.5474901199,0.0639325380,0.0155793466,0.0176983867,0.0485689491,0.0434031487,0.0000581625,0.0000000000,0.0000000000,0.0000000000,-0.5890403390,-0.1121064126,0.0624630898,-0.5474068522,-0.1120785698,0.0585126728
13:13:22:29.507,61,0.0000000000,0.0000000000,0.0000000000,0.9073958397,0.2413829863,0.1955098808,0.5788623095,0.0000000000,0.0000000000,0.9751251340,0.0000000000,0.2350964844,0.1972278953,0.5853270292,0.0363793336,0.0000000000,0.0004397947,0.0288109854,0.0358267240,0.1538894475,0.1331109405,0.0000000000,0.0289066862,0.0000000000,0.0000000000,0.3112935722,0.3150478005,0.0259622447,0.0316087939,0.2337402105,0.2561949193,0.0620157085,0.0468899496,0.0698214322,0.0875033587,0.0236350633,0.0194446091,0.0524377599,0.0478608608,0.0220631063,0.0204422884,0.0000000000,0.0000000000,0.5253301859,0.5352639556,0.5352910757,0.0629692376,0.0150713148,0.0171850659,0.0478515811,0.0425002351,0.0000511595,0.0000000000,0.0000000000,0.0000000000,-0.5921113491,-0.1237244308,0.0692957342,-0.5508699417,-0.1236954778,0.0649863780
13:13:22:31.507,61,0.0000000000,0.0000000000,0.0000000000,0.9256997705,0.2722775638,0.2158179134,0.6038773656,0.0000000000,0.0000000000,0.9920222759,0.0000000000,0.2651788294,0.2182074189,0.6107362509,0.0369400568,0.0000000000,0.0029208120,0.0296901185,0.0366237871,0.1547446847,0.1319268793,0.0000000000,0.0261970498,0.0000000000,0.0000000000,0.3129944801,0.3200822771,0.0253277849,0.0309973527,0.2360955030,0.2582352161,0.0623274446,0.0469683819,0.0687666163,0.0859537423,0.0227424558,0.0185693093,0.0532710552,0.0481769405,0.0212923735,0.0195952374,0.0000000000,0.0000000000,0.4943177700,0.5096330643,0.5096098781,0.0622285903,0.0145993978,0.0167111456,0.0473704413,0.0419312082,0.0000468823,0.0000000000,0.0000000000,0.0000000000,-0.6013658643,-0.1404726505,0.0798319876,-0.5610109568,-0.1404420435,0.0750749260
13:13:22:33.506,61,0.0000000000,0.0000000000,0.0000000000,0.9309504032,0.2824376225,0.2288746089,0.6159890294,0.0000000000,0.0000000000,0.9969582558,0.0000000000,0.2750631869,0.2316523194,0.6230479479,0.0375016667,0.0000000000,0.0049919412,0.0303175934,0.0372238532,0.1555478871,0.1311820000,0.0000000000,0.0244900174,0.0000000000,0.0000000000,0.3155270517,0.3237676620,0.0247628409,0.0304432157,0.2374430150,0.2592515647,0.0627832785,0.0469599217,0.0682528988,0.0849117935,0.0220134500,0.0178513080,0.0537695736,0.0483052172,0.0206423048,0.0189048108,0.0000000000,0.0000000000,0.4742370844,0.4928582311,0.4928356707,0.0617923103,0.0141651072,0.0162756909,0.0470118970,0.0415455922,0.0000427676,0.0000000000,0.0000000000,0.0000000000,-0.6039987803,-0.1459866166,0.0833121762,-0.5638455749,-0.1459555030,0.0784021616
13:13:22:35.506,61,0.0000000000,0.0000000000,0.0000000000,0.9281635880,0.3011241853,0.2371757627,0.6205071211,0.0000000000,0.0000000000,0.9944479465,0.0000000000,0.2932653725,0.2401947975,0.6279371381,0.0382452905,0.0000000000,0.0067875423,0.0308108013,0.0376855321,0.1562812030,0.1299268156,0.0000000000,0.0234361030,0.0000000000,0.0000000000,0.3168675005,0.3254608214,0.0243111569,0.0300295241,0.2377638072,0.2594074011,0.0633910820,0.0470500328,0.0679829493,0.0842157081,0.0214045681,0.0172441155,0.0541821010,0.0484207347,0.0201263335,0.0183656961,0.0000000000,0.0000000000,0.4516180754,0.4762800932,0.4762417078,0.0614212900,0.0137672666,0.0158857685,0.0467427820,0.0412792638,0.0000371569,0.0000000000,0.0000000000,0.0000000000,-0.6018011570,-0.1554347426,0.0884799361,-0.5615044236,-0.1554026008,0.0832256153
